timestamp,Open,High,Low,Close,Volume,Trade count,VWAP,market_capitalization,mvrv,nupl,price,realized_capitalization,realized_price,supply
2024-02-11 00:00:00+00:00,109.02,110.78,107.33,107.5,999008.0644951977,75371.0,108.8867,1211378998.4544647,2.3793179152708843,0.5797114821933536,0.32242258450765826,509128683.7625268,0.1355105101501119,3757115836.9822316
2024-02-12 00:00:00+00:00,107.5,112.28,103.38,111.7,2065849.1892642234,124995.0,108.509,1214586377.1047974,2.370690793759049,0.5781820207710995,0.32281679855655954,512334371.1892969,0.13616992962827099,3762463361.6828156
2024-02-13 00:00:00+00:00,111.72,115.25,108.29,112.55,1945231.9404174075,136856.0,112.5064,1470684948.301574,2.770602753821076,0.639067708778947,0.39030327682452737,530817688.05480295,0.14087305597536157,3768056881.9891434
2024-02-14 00:00:00+00:00,112.54,118.72,110.66,117.14,1727647.1737560842,133916.0,115.6252,1713570704.9100578,3.050399386892038,0.6721740752056502,0.45394861894954047,561752901.0376456,0.148816125816251,3774812023.6059866
2024-02-15 00:00:00+00:00,117.12,118.48,110.02,113.62,1738845.1795932816,131041.0,115.2717,1661105891.4909942,2.9892651325495305,0.6654696202383679,0.4396733708783775,555690384.7047668,0.14708409973102055,3778045252.4846897
2024-02-16 00:00:00+00:00,113.58,114.35,108.0,110.38,1263224.9688039545,102558.0,111.0264,1483783397.5781727,2.6813984767959047,0.6270602789351419,0.3924993193733263,553361766.4134711,0.14637858668523496,3780346421.8669634
2024-02-17 00:00:00+00:00,110.41,111.16,105.6,108.95,729491.9929454175,72641.0,108.4983,1411358998.0017288,2.5576025901901716,0.6090088413909354,0.3731249351518847,551828889.8420246,0.14588855070096754,3782537335.4563375
2024-02-18 00:00:00+00:00,108.97,114.08,107.53,112.25,875979.840730673,74892.0,111.4905,1589659057.6475482,2.812599159966121,0.6444569797809208,0.4198476243406226,565192182.4746248,0.14927389238987038,3786276176.134456
2024-02-19 00:00:00+00:00,112.26,114.98,110.81,111.57,1149325.077761342,90528.0,112.5497,1511288437.0476239,2.662620250930928,0.6244301080297232,0.3988438507791251,567594435.0379046,0.1497937419501252,3789173216.7748957
2024-02-20 00:00:00+00:00,111.57,112.14,103.0,108.32,1807732.5330748959,137331.0,108.005,1431987755.8133595,2.5409810332659726,0.6064512143505927,0.3776385638758149,563557042.3651677,0.14861919822771313,3791953186.974473
2024-02-21 00:00:00+00:00,108.39,108.42,100.15,105.05,1699242.158109857,130500.0,103.7457,1324474340.295558,2.3771058181877702,0.5793203683450794,0.34900730038320743,557179377.6119294,0.14682026257008596,3794976032.997863
2024-02-22 00:00:00+00:00,105.05,107.11,101.42,101.69,1361070.5331964882,100995.0,104.2562,1268385637.2093194,2.2847673121653496,0.5623186682182235,0.3340664113968703,555148714.9066521,0.14621463184374103,3796806844.2010455
2024-02-23 00:00:00+00:00,101.68,103.07,98.516,99.91,965060.4342198335,92497.0,101.0599,1162810280.8651423,2.1118964557936204,0.5264919370186573,0.30594124092521546,550600043.7072446,0.14486564437660707,3800763432.051911
2024-02-24 00:00:00+00:00,99.89,104.92,98.46,104.01,807566.30797138,69377.0,101.9703,1198664097.8599305,2.165573043117845,0.5382284595857972,0.31530152962768215,553508966.9079808,0.14559727303112918,3801643776.5949006
2024-02-25 00:00:00+00:00,104.01,104.54,102.01,103.47,568901.4553366019,58047.0,103.2415,1281987909.2366896,2.304571893592232,0.5660799288664158,0.3371542022464761,556280284.7683792,0.14629797542177772,3802378557.629527
2024-02-26 00:00:00+00:00,103.47,110.85,100.3,110.0,2061338.7100727921,133881.0,106.4771,1654033210.8815577,2.8618293048933863,0.6505731497367367,0.4342666083806319,577963615.1091746,0.15174441314095424,3808796667.672427
2024-02-27 00:00:00+00:00,110.0,112.7,105.17,108.41,1986140.3223907575,151624.0,109.662,2268185757.7840137,3.3588167962608586,0.7022761107086186,0.5941684045929876,675293085.4427756,0.17689812830947932,3817412269.4015474
2024-02-28 00:00:00+00:00,108.44,119.0,105.0,119.0,3629907.827535533,244779.0,113.0766,2839265659.2788,4.009661912437038,0.7506024144084985,0.7418257553300627,708106000.2769955,0.18500955230890956,3827402377.011725
2024-02-29 00:00:00+00:00,119.0,134.75,117.12,125.73,4537748.58642082,343553.0,126.9874,3134983835.140014,4.072068013801608,0.754424534017933,0.8171732965929517,769875116.1607566,0.20067771309891597,3836375770.24449
2024-03-01 00:00:00+00:00,125.74,137.99,125.68,129.53,2657629.865853995,225176.0,132.7067,4031736465.8940473,4.482303017244726,0.7769004022814369,1.0462927497358465,899478783.6482234,0.23342749156191664,3853354108.50541
2024-03-02 00:00:00+00:00,129.55,131.8,127.17,130.22,1526418.846180055,165288.0,129.258,4876908980.098615,5.032428269626405,0.8012887722542268,1.2641196823978598,969096571.0397824,0.25119477410687563,3857948774.9512725
2024-03-03 00:00:00+00:00,130.13,132.32,124.27,130.22,1420723.0105698542,150924.0,129.2406,6456517565.278507,5.519321742848661,0.8188183174326281,1.6696878537327395,1169802716.0029514,0.30251685470160167,3866900960.4665766
2024-03-04 00:00:00+00:00,130.22,135.02,127.44,133.49,2422963.794522803,235494.0,130.7753,6342385238.892597,5.087630396983369,0.8034448413169057,1.6350080405117484,1246628537.0598493,0.32136926485092177,3879115626.188276
2024-03-05 00:00:00+00:00,133.48,143.0,106.33,125.55,4973060.9371127775,408295.0,130.1836,6242282771.219505,4.549291754985353,0.7801855642904969,1.6008404010545132,1372143864.8947685,0.35188782941877234,3899378580.842637
2024-03-06 00:00:00+00:00,125.48,134.99,120.08,130.91,2540052.8402493997,234913.0,128.6953,7941024816.104768,5.117112780173064,0.8045772991608406,2.0327488277752552,1551856516.993983,0.39724526605147575,3906545022.9755306
2024-03-07 00:00:00+00:00,130.91,150.0,130.64,144.06,3850034.5398637443,370550.0,142.6242,7016127863.59001,4.554219315160912,0.7804233984360353,1.7952980876989184,1540577512.4253347,0.3942054528912132,3908057336.919892
2024-03-08 00:00:00+00:00,144.05,153.0,141.2,145.12,2486171.7282485585,279649.0,146.6128,8565172763.757983,4.831884538362477,0.7930414122977162,2.187824141592542,1772636058.6134195,0.452788994484954,3914927439.059748
2024-03-09 00:00:00+00:00,145.12,149.49,143.58,144.58,908295.1150826293,135169.0,146.4076,8397054389.757351,4.785884562277102,0.7910522105188001,2.1436840348281287,1754545952.8932037,0.4479180404234768,3917113834.5631194
2024-03-10 00:00:00+00:00,144.58,148.78,140.34,144.56,1268342.1380408716,148925.0,145.1125,8843616605.172026,4.874958508710669,0.7948700490038672,2.2557420786828333,1814090640.847524,0.46272026206012434,3920491038.734342
2024-03-11 00:00:00+00:00,144.58,150.18,136.64,148.9,2325649.4468882363,249503.0,146.0433,8364943667.299976,4.61093080546027,0.7831240497437526,2.1325873505745045,1814155106.685661,0.4625069081602986,3922438940.2134066
2024-03-12 00:00:00+00:00,148.91,155.0,141.05,151.06,2877716.9481024193,313807.0,149.5863,7997686202.902192,4.467666558689569,0.7761695088781839,2.037703646565128,1790126030.6337698,0.45610020797138806,3924852476.1603866
2024-03-13 00:00:00+00:00,150.86,167.0,148.73,163.95,2605530.0482414016,277518.0,157.5259,9987234576.098158,5.100291064313967,0.8039327584661076,2.543016287944733,1958169533.8874795,0.49860218875308265,3927318367.343154
2024-03-14 00:00:00+00:00,163.95,178.35,157.88,176.69,3371713.237448431,381102.0,168.408,12676735020.048473,5.516634397413391,0.8187300575022927,3.2219719172353094,2297911028.1428604,0.5840466641664726,3934464776.7526326
2024-03-15 00:00:00+00:00,176.5,189.0,164.44,183.91,4785573.264836396,494035.0,178.5606,12594911634.339323,5.310843177161326,0.8117059821498052,3.1981636427232902,2371546516.0979147,0.6021950820307832,3938169850.375306
2024-03-16 00:00:00+00:00,184.0,197.86,176.71,181.99,3534466.654135276,384906.0,186.8752,10210794125.606352,4.527066895436453,0.7791064229671405,2.5862515421030303,2255498838.7512956,0.5712863542418872,3948105572.632493
2024-03-17 00:00:00+00:00,181.98,204.59,178.55,201.69,2771085.8140562503,313408.0,191.8,10997040560.710073,4.693262823759917,0.786928617136581,2.7826278905599406,2343154639.6756034,0.5928983726359249,3952034189.7015805
2024-03-18 00:00:00+00:00,201.7,210.0,193.6,195.96,3096083.413410531,370258.0,202.093,11788812397.922281,4.826434979078646,0.7928077340035155,2.9798966243559755,2442550754.132968,0.6174115340355896,3956114551.614728
2024-03-19 00:00:00+00:00,195.9,198.7,165.15,169.76,4817806.895332996,518220.0,180.0208,9652499599.57814,4.188025633380192,0.7612240020620669,2.437179263942564,2304785224.484771,0.5819399109015232,3960520977.0099277
2024-03-20 00:00:00+00:00,169.76,193.35,160.67,191.95,3765802.325339078,461286.0,176.4986,9362386121.796326,4.09711752879219,0.7559259667381827,2.362779303217351,2285115341.7012935,0.5766930742438053,3962446305.94476
2024-03-21 00:00:00+00:00,191.81,196.0,175.5,179.4,2345977.181513553,289016.0,186.6887,9744742063.665302,4.201458609162131,0.7619874207925559,2.4589588257869033,2319371192.2842507,0.5852631322904492,3962954548.6784797
2024-03-22 00:00:00+00:00,179.41,182.18,167.58,175.24,1737749.6804337006,248062.0,173.2862,9228116680.437603,4.039249170537937,0.7524292367764918,2.328401426923388,2284611889.691525,0.5764441183541289,3963284240.308635
2024-03-23 00:00:00+00:00,175.24,180.0,169.85,172.7,1266394.4292172913,164730.0,175.0751,9209215775.06042,4.021404656636776,0.7513306704040248,2.3231299405115307,2290049512.888954,0.5776911648713402,3964141486.219509
2024-03-24 00:00:00+00:00,172.68,186.87,171.32,183.88,1407200.6329215996,161362.0,178.3578,9895135794.1963,4.242131286592528,0.7642694361769163,2.4958750448306017,2332585939.871871,0.588354031549882,3964595829.7034445
2024-03-25 00:00:00+00:00,183.87,194.63,180.96,188.99,2138579.190527555,268953.0,189.0117,11097942456.553087,4.550162127080126,0.7802276112210297,2.7987261095475726,2439021324.2082257,0.6150827226333441,3965354958.7055244
2024-03-26 00:00:00+00:00,189.04,198.03,184.56,190.45,1665826.3579029753,227795.0,191.6324,12709186411.957691,4.911111944265053,0.7963801250411835,3.203752380736933,2587842948.031114,0.6523476591646648,3966969010.5807433
2024-03-27 00:00:00+00:00,190.48,192.77,180.0,186.24,1863809.646771477,243870.0,186.0619,12982462550.853998,4.917177702531038,0.7966313075312966,3.2721231359477185,2640226433.9910846,0.6654474037542807,3967595964.9036355
2024-03-28 00:00:00+00:00,186.23,191.0,180.59,189.68,1444529.7826702525,209571.0,185.9494,13491015095.953896,4.919187708323671,0.7967144050413206,3.3985513244455015,2742529030.3775125,0.6908765279875115,3969637003.5415173
2024-03-29 00:00:00+00:00,189.66,193.08,183.23,192.15,1357969.703998291,181684.0,187.3351,15558343836.405645,5.213232060005611,0.8081804169678716,3.9169489691499333,2984395027.369816,0.7513475180204653,3972056812.3158774
2024-03-30 00:00:00+00:00,192.14,200.0,190.85,194.26,1260717.4387125976,200021.0,196.0447,17849921115.753155,5.435373972279102,0.8160200190271929,4.487769302804273,3284028147.2423725,0.8256597109402778,3977459604.3961687
2024-03-31 00:00:00+00:00,194.3,203.39,193.76,202.38,1106898.4789875129,179731.0,197.9522,18735495298.862797,5.511128326913744,0.8185489539199309,4.706679145113621,3399575220.8068714,0.8540318544441119,3980618759.2612104
2024-04-01 00:00:00+00:00,202.41,204.47,186.91,192.35,1794293.6862182543,251217.0,194.4521,17539290088.09321,4.377468189959243,0.7715574490538306,4.405213385032501,4006720169.5088754,1.0063381831390341,3981484789.7461853
2024-04-02 00:00:00+00:00,192.37,192.39,175.89,181.54,2202532.954175714,320267.0,182.7262,15875393792.067202,4.798692450930214,0.7916098999413574,3.986582106359589,3308274900.799237,0.8307642440362687,3982206654.35236
2024-04-03 00:00:00+00:00,181.58,192.1,177.0,185.11,1352703.6344211197,196709.0,186.9931,15953058201.554266,4.787655104026594,0.7911294823307211,4.005535132200025,3332123524.9667745,0.8366381966051026,3982753283.901946
2024-04-04 00:00:00+00:00,185.12,190.22,180.19,184.15,1252898.1683811008,185822.0,185.2732,15307910811.388042,4.609903618831663,0.7830757250726554,3.841522101275354,3320657453.412809,0.8333193964365251,3984855587.92072
2024-04-05 00:00:00+00:00,184.11,185.23,168.0,174.46,1948604.1708297865,236453.0,175.1279,13472117056.649258,4.202707137577065,0.762058128900098,3.3774735904829076,3205580740.136029,0.8036423857100072,3988814922.0799766
2024-04-06 00:00:00+00:00,174.46,180.0,173.45,178.73,831449.9063834415,136897.0,176.8753,13512544323.930311,4.204663082115481,0.7621688157956112,3.386974728045099,3213704418.1746383,0.8055282104413036,3989561602.5837636
2024-04-07 00:00:00+00:00,178.78,182.73,176.83,179.53,892174.4435924154,146847.0,180.085,14991322791.447876,4.549158253746364,0.7801791135367799,3.7572491671457025,3295405865.2723475,0.8259218425851638,3989973016.0394034
2024-04-08 00:00:00+00:00,179.52,185.51,175.27,180.66,1504728.1198349518,190285.0,180.5347,16766063916.726591,4.838530136520988,0.7933256646575271,4.2002173494911945,3465115116.298887,0.868077129000016,3991713409.48763
2024-04-09 00:00:00+00:00,180.65,180.96,168.89,172.31,1320038.296061376,183017.0,174.91,16199154363.762188,4.472864550193592,0.7764296260755943,4.057557587740837,3621650998.36548,0.9071496671110284,3992341208.589361
2024-04-10 00:00:00+00:00,172.27,175.98,162.0,173.34,1581099.4098627097,208294.0,169.3233,14094148435.027815,4.009638508320494,0.7506009586837126,3.529153883307462,3515067107.86539,0.8801675951545339,3993633857.024966
2024-04-11 00:00:00+00:00,173.33,176.38,170.02,172.35,999353.6715917289,144204.0,173.3309,14562138367.525541,4.034934268163288,0.7521644880586363,3.646009332756812,3609015017.2766666,0.9036105895267744,3993993717.1018844
2024-04-12 00:00:00+00:00,172.5,175.99,138.87,153.24,2455390.449991062,290935.0,158.375,12658367512.813278,3.6150469349275083,0.7233784185930485,3.1679485243984655,3501577639.4247875,0.8763229306349218,3995761741.493848
2024-04-13 00:00:00+00:00,153.29,154.99,115.04,138.48,4698177.085820373,472733.0,137.3788,10487833832.699354,3.0747012772451776,0.6747651528294273,2.6211396696285707,3411009033.7283363,0.8524859598643737,4001249515.324582
2024-04-14 00:00:00+00:00,138.59,152.95,130.0,151.44,2855022.3660791856,312695.0,140.9686,11280052339.041613,3.2981538337538114,0.6968000734938902,2.8182687066472822,3420111040.1824894,0.8544988647299252,4002475815.182572
2024-04-15 00:00:00+00:00,151.37,156.3,133.7,138.56,2366890.316046991,254205.0,145.4103,11679146050.648724,3.406846887186644,0.7064734538669584,2.917496528973098,3428139402.0302744,0.8563626795046112,4003139655.7512116
2024-04-16 00:00:00+00:00,138.56,140.81,126.51,136.26,2249761.5555959507,256103.0,133.1869,10646541518.1657,3.1424989732381787,0.6817819167114785,2.6593355038615063,3387922035.562355,0.846248646859923,4003459323.844742
2024-04-17 00:00:00+00:00,136.28,142.77,126.68,131.84,2288377.0851416355,236421.0,133.6696,10516404859.474144,3.1196236082886566,0.6794485086780794,2.6263498329131165,3371049261.04953,0.8418803556733765,4004190427.217181
2024-04-18 00:00:00+00:00,131.83,143.96,127.7,142.14,2145418.9546187636,198119.0,135.8736,10218961403.222696,3.0334670923168123,0.6703442069528931,2.551504219421315,3368739825.4971538,0.8411181469163729,4005073291.8405175
2024-04-19 00:00:00+00:00,142.14,147.72,128.47,142.56,3015543.001530661,263687.0,139.7401,11849792600.586287,3.4495787185705296,0.7101095288486734,2.9576140256587586,3435141960.0294614,0.857384123381989,4006537870.65638
2024-04-20 00:00:00+00:00,142.54,152.48,139.7,151.33,1122751.1896380123,138213.0,146.2044,11783547090.78629,3.5641275988055483,0.719426431215557,2.940942342627597,3306151860.2014494,0.8251506886603049,4006724960.2242217
2024-04-21 00:00:00+00:00,151.26,153.61,146.5,148.82,959484.6103751495,116339.0,149.8592,12400687196.283146,3.6965200629571355,0.7294752948804444,3.094628134767066,3354692247.054346,0.8371733636125407,4007165532.0927763
2024-04-22 00:00:00+00:00,148.81,158.58,146.7,157.02,1424251.1797387013,173074.0,152.9009,11802640721.040981,3.5692613184217192,0.7198299841934277,2.9451159149618213,3306746037.373345,0.8251331724470409,4007530114.8864913
2024-04-23 00:00:00+00:00,157.02,160.19,153.15,154.69,1293084.8476991365,158303.0,156.7299,12168539325.575014,3.6544903753121973,0.7263640351181465,3.0358851623920944,3329749999.5564976,0.8307273656816633,4008234394.4745717
2024-04-24 00:00:00+00:00,154.69,159.83,145.25,147.71,1842334.8405717139,184854.0,154.0987,13343830532.66794,3.947019487177773,0.7466442708862764,3.328662363575243,3380735913.7740526,0.8433356800970161,4008766608.0784554
2024-04-25 00:00:00+00:00,147.71,149.5,142.04,144.83,1549599.38183967,154741.0,146.0419,12646501457.15115,3.758607238068478,0.733944001950602,3.1542514694967547,3364677567.015515,0.8392075228157392,4009351055.059931
2024-04-26 00:00:00+00:00,144.84,146.23,138.28,139.22,952797.1312925281,114972.0,142.8995,12155711420.011724,3.610918503833485,0.7230621519321572,3.031635007799699,3366376562.391749,0.8395744751871865,4009622328.7888803
2024-04-27 00:00:00+00:00,139.19,143.35,133.0,141.22,941365.3393011319,121619.0,138.0486,11036068138.107693,3.3383155396943693,0.700447729368461,2.7507830379925213,3305879269.6145406,0.8240033050453829,4011973312.937702
2024-04-28 00:00:00+00:00,141.24,144.95,137.02,137.98,720536.6656825045,89283.0,141.933,11126042276.242329,3.2331928634049865,0.6907082125169404,2.77305999922999,3441193503.231079,0.8576846839596155,4012189523.2457123
2024-04-29 00:00:00+00:00,137.98,139.14,133.37,137.73,1035837.1724021573,127801.0,135.8202,10766409224.311003,3.2762143020644108,0.6947696616274829,2.6832625991843106,3286234730.5934367,0.8190131510913469,4012432188.9269805
2024-04-30 00:00:00+00:00,137.67,139.94,121.0,126.66,2096484.3877087403,218644.0,128.4617,10136339008.097054,3.096113904060772,0.6770144668487714,2.525968991140075,3273890858.7318215,0.815851441326848,4012851718.944539
2024-05-01 00:00:00+00:00,126.63,136.06,118.06,134.46,2324753.3524854584,233449.0,126.4222,10161476441.565401,3.130414192781696,0.6805534544579237,2.5319782996059854,3246048546.8652573,0.8088317211966323,4013255738.861065
2024-05-02 00:00:00+00:00,134.45,141.16,128.13,137.64,1621680.1574459772,174890.0,135.7285,10971507073.381165,3.353439707021451,0.7017987238875372,2.7333236804223175,3271717410.159175,0.8150806095303484,4013980178.039503
2024-05-03 00:00:00+00:00,137.57,145.18,132.1,143.73,1603899.468223449,172398.0,140.81,11973084061.602167,3.6163435296898534,0.7234775978028385,2.9824610984389905,3310825966.4227777,0.8247173073999344,4014497982.1761417
2024-05-04 00:00:00+00:00,143.75,149.25,142.25,146.06,745534.2296488112,110081.0,145.9526,13675254859.53536,4.051420890866502,0.753173015853674,3.406135850779229,3375421914.411502,0.8407262396405174,4014888265.952998
2024-05-05 00:00:00+00:00,146.07,148.2,143.0,145.74,663578.5368143326,99629.0,145.6884,13498112835.590286,3.9997888334532634,0.7499868013940529,3.3618149201414287,3374706365.169917,0.840498101305755,4015126696.808887
2024-05-06 00:00:00+00:00,145.71,157.07,145.44,152.83,1474828.6293247282,177018.0,152.3116,13825085725.531397,4.055207877972111,0.7534035171336099,3.437826480789692,3409217515.2423778,0.8477559188676775,4021461176.9340034
2024-05-07 00:00:00+00:00,152.85,159.42,148.0,148.05,1291661.6990186716,167858.0,154.0433,13281635559.641413,3.8975157071805855,0.7434263066194575,3.3020474173242262,3407718289.6715465,0.8472185015805584,4022242530.4855323
2024-05-08 00:00:00+00:00,148.04,150.09,139.89,142.13,1245588.6624459706,151698.0,145.5201,11832840902.187801,3.5216882652730757,0.7160452815029446,2.9381943352694724,3359991007.4011817,0.8343141453610863,4027249239.4899974
2024-05-09 00:00:00+00:00,142.14,153.64,140.53,152.54,1211225.3404205448,142031.0,146.4307,12021572653.61004,3.5732869555222826,0.7201456215391364,2.984883891387942,3364289743.0981526,0.8353328262022164,4027484180.63931
2024-05-10 00:00:00+00:00,152.55,156.0,144.41,146.03,1567961.1697998075,195607.0,149.2109,12727925284.084848,3.7552992037944852,0.7337096338450035,3.1601137531488983,3389323884.2923913,0.8415078484174602,4027679469.2602744
2024-05-11 00:00:00+00:00,146.07,147.66,143.05,145.37,743822.2528436534,107983.0,145.3253,12270069580.516945,3.642257476289502,0.7254450003851085,3.0463507726182772,3368808948.953522,0.8363908352030356,4027792758.077911
2024-05-12 00:00:00+00:00,145.37,147.97,142.53,143.35,551273.5032676586,96862.0,144.9733,12125357343.668373,3.597863283155901,0.7220572541814763,3.0102481626981175,3370155114.129989,0.836676639935481,4028025826.5485616
2024-05-13 00:00:00+00:00,143.36,151.05,137.82,147.49,1421490.2664816873,171516.0,145.2192,12482389661.32302,3.6891415143930653,0.728934225998506,3.0985261463787754,3383548614.9347715,0.8399043881320293,4028492603.140076
2024-05-14 00:00:00+00:00,147.5,151.5,141.63,141.96,1014632.2215358553,135535.0,145.4614,12196219382.418243,3.595857939270981,0.7219022506204074,3.0268788917180864,3391741161.1902795,0.8417682074313957,4029305373.1976533
2024-05-15 00:00:00+00:00,141.98,159.0,141.12,158.6,1750391.1981076717,213240.0,151.1409,12024344452.652237,3.5612675015612663,0.7192010991700011,2.9830648811834988,3376422705.506043,0.8376413397408977,4030869234.0213895
2024-05-16 00:00:00+00:00,158.6,164.86,156.67,159.37,1591563.5869484262,217081.0,160.6036,12009463088.447796,3.5586997698921574,0.7189984925223676,2.979014085869379,3374677231.8508143,0.8371074489263968,4031354918.868408
2024-05-17 00:00:00+00:00,159.37,172.37,159.27,169.48,1417553.3682377865,183838.0,166.8436,11505305522.501247,3.306616831859657,0.6975760873274224,2.8537170132646628,3479479512.6082416,0.8630322648118012,4031691113.3872857
2024-05-18 00:00:00+00:00,169.5,176.3,168.7,172.46,842303.1109190944,139863.0,172.7903,10501136222.115856,3.1392902901704405,0.6814566645425749,2.6035514482345423,3345066958.2855687,0.8293439623556407,4033389172.7918935
2024-05-19 00:00:00+00:00,172.45,175.56,166.01,169.92,701866.0657932677,112748.0,170.6974,10350232157.175919,3.144032246627475,0.6819371044706444,2.565984307099934,3292024809.312422,0.8161443985990925,4033630341.5953903
2024-05-20 00:00:00+00:00,169.92,188.55,167.7,186.74,1693663.0830535232,238276.0,180.6503,10996779364.55099,3.3176050599283755,0.6985777445065782,2.7259922346028636,3314674039.2264776,0.8216747278115484,4034046474.8803864
