Open time,Open,High,Low,Close,Volume,Trade count,VWAP
2024-02-18 00:00:00+00:00,51700.1,52451.0,51165.0,52153.63,6551.295609511554,198699,51845.6793
2024-02-19 00:00:00+00:00,52157.1,52501.01,51648.0,51787.05,8822.595329122643,242415,52107.0578
2024-02-20 00:00:00+00:00,51771.2,53000.0,50584.0,52167.0,23028.060137330795,385344,51914.8171
2024-02-21 00:00:00+00:00,52270.1,52394.91,50439.0,51851.67,18117.36174936655,348111,51313.0563
2024-02-22 00:00:00+00:00,51866.9,52100.0,50890.2,51258.7,16898.38186680822,310033,51592.9672
2024-02-23 00:00:00+00:00,51300.1,51537.0,50227.0,50737.0,14216.24826204933,309611,51018.4403
2024-02-24 00:00:00+00:00,50739.4,51736.0,50576.55,51570.65,5331.982110101079,180385,51221.519
2024-02-25 00:00:00+00:00,51554.5,51967.82,51275.01,51731.0,6111.003062901675,180548,51665.9453
2024-02-26 00:00:00+00:00,51733.8,54980.0,50871.0,54533.48,32020.825000955032,493515,53278.0747
2024-02-27 00:00:00+00:00,54525.4,57646.81,54384.0,57077.07,38515.80831857773,675281,56550.4406
2024-02-28 00:00:00+00:00,57077.08,64100.0,56000.4,62518.9,65601.92862209708,1094096,60481.3333
2024-02-29 00:00:00+00:00,62489.8,63675.48,60108.8,61180.9,47621.038243198884,802983,62062.2587
2024-03-01 00:00:00+00:00,61179.03,63267.18,60500.0,62436.72,30681.328374492583,576226,61998.8151
2024-03-02 00:00:00+00:00,62439.74,62500.0,61584.0,62045.78,10456.558672512736,328631,62044.02
2024-03-03 00:00:00+00:00,62045.78,63260.0,61350.0,63178.2,10579.410340873275,314418,62356.8907
2024-03-04 00:00:00+00:00,63155.74,68602.98,62216.0,68098.0,52133.16140926825,907498,66096.6608
2024-03-05 00:00:00+00:00,68356.7,69324.58,59008.0,63800.78,85476.96548048228,1509516,65017.2267
2024-03-06 00:00:00+00:00,63802.15,67681.0,62783.0,66122.28,44033.02548165077,825631,66148.0187
2024-03-07 00:00:00+00:00,66115.48,68098.09,65595.0,66938.21,27523.51610418382,618867,67124.5179
2024-03-08 00:00:00+00:00,66938.21,70199.0,65200.0,68289.16,42812.29373757517,778787,68180.5133
2024-03-09 00:00:00+00:00,68289.16,68700.41,67719.0,68480.0,11795.36766444294,344711,68362.3984
2024-03-10 00:00:00+00:00,68480.01,70000.0,68047.0,68951.0,17430.37948084603,475654,69326.6822
2024-03-11 00:00:00+00:00,69032.8,72943.98,67000.0,72110.98,44952.35231810567,864713,71382.5716
2024-03-12 00:00:00+00:00,72100.1,73027.63,68357.0,71475.93,40257.052183758606,918971,71228.0231
2024-03-13 00:00:00+00:00,71473.43,73709.99,70976.0,73135.04,27339.186181919315,636753,72806.5633
2024-03-14 00:00:00+00:00,73135.04,73835.57,68454.47,71364.58,42665.71858346498,984488,71219.9023
2024-03-15 00:00:00+00:00,71364.58,72500.0,65460.0,69520.0,51116.259752913196,1033965,68391.4054
2024-03-16 00:00:00+00:00,69514.87,70071.0,64774.05,65254.22,22452.370880193022,548172,67550.6352
2024-03-17 00:00:00+00:00,65254.22,68927.0,64505.0,68343.64,18896.250819064913,442839,66878.9888
2024-03-18 00:00:00+00:00,68354.29,68940.0,66562.65,67613.04,25258.280699166615,530243,67500.1474
2024-03-19 00:00:00+00:00,67600.0,68136.39,61506.0,61906.27,53882.12499433056,979567,64106.4215
2024-03-20 00:00:00+00:00,62022.0,68202.0,60771.14,67858.8,49516.82253871595,895549,64207.6968
2024-03-21 00:00:00+00:00,67855.88,68280.0,64525.0,65484.7,24555.48664048687,621560,66510.0482
2024-03-22 00:00:00+00:00,65478.98,66712.0,62201.0,63814.56,23774.14154240207,660792,64064.6907
2024-03-23 00:00:00+00:00,63814.56,66029.09,63013.19,63998.86,10615.216697072612,348768,64642.5069
2024-03-24 00:00:00+00:00,63998.87,67949.0,63785.57,67204.93,10359.231325392617,339237,65686.6948
2024-03-25 00:00:00+00:00,67212.69,71269.92,66381.84,69890.28,31307.104575000012,732703,69156.2184
2024-03-26 00:00:00+00:00,69950.1,71582.96,69116.8,70000.1,20155.068485687792,569836,70301.483
2024-03-27 00:00:00+00:00,69994.9,71789.85,68251.0,69437.3,26781.64595618427,622086,69637.5941
2024-03-28 00:00:00+00:00,69437.2,71635.99,68800.0,70801.18,19933.541979907975,558198,70693.0403
2024-03-29 00:00:00+00:00,70786.0,70941.7,69015.0,69903.75,10710.140036532179,372585,69943.4957
2024-03-30 00:00:00+00:00,69903.74,70363.25,69569.03,69626.87,4242.4127139807215,237286,69977.1798
2024-03-31 00:00:00+00:00,69652.0,71444.0,69587.86,71288.9,6649.246520801482,258897,70550.6183
2024-04-01 00:00:00+00:00,71291.5,71373.0,68055.15,69681.1,18513.448805676693,484820,69438.7465
2024-04-02 00:00:00+00:00,69681.1,69711.0,64192.0,65464.14,30832.79852348744,748173,66052.8769
2024-04-03 00:00:00+00:00,65472.0,66944.06,64500.0,65987.92,17444.035729207495,438158,66025.2967
2024-04-04 00:00:00+00:00,65984.18,69634.0,65048.0,68527.4,23624.26045135535,523749,67625.0333
2024-04-05 00:00:00+00:00,68528.69,68783.99,65959.0,67856.51,20406.853908779965,467893,67457.3015
2024-04-06 00:00:00+00:00,67856.51,69693.1,67379.0,68919.89,6124.067240281255,247970,68283.2003
2024-04-07 00:00:00+00:00,68908.6,70312.0,68820.0,69350.34,7901.9930474127605,325177,69486.092
2024-04-08 00:00:00+00:00,69350.36,72777.0,69036.0,71622.53,23223.579051814715,567352,71576.5348
2024-04-09 00:00:00+00:00,71650.1,71761.37,68200.0,69117.01,21914.589601101146,539778,69778.9649
2024-04-10 00:00:00+00:00,69115.79,71341.0,67463.07,70634.04,21928.775432553433,523393,69027.2689
2024-04-11 00:00:00+00:00,70733.0,71444.0,69530.0,70046.4,14372.856794187008,416029,70394.0358
2024-04-12 00:00:00+00:00,70103.0,71291.0,65103.0,67148.61,32094.801286557326,786351,68209.7878
2024-04-13 00:00:00+00:00,67199.8,69100.0,60495.0,64024.77,37545.51982960271,1041828,64796.5735
2024-04-14 00:00:00+00:00,64018.6,65909.0,62150.0,65777.05,26538.987589805183,646041,64133.239
2024-04-15 00:00:00+00:00,65700.0,66928.82,62315.08,63452.18,27322.953087577836,665228,64848.2963
2024-04-16 00:00:00+00:00,63441.8,64415.0,61551.0,63814.94,22582.62085850296,598486,62860.4936
2024-04-17 00:00:00+00:00,63832.6,64534.0,59648.33,61279.36,27908.50173031259,762399,61644.1743
2024-04-18 00:00:00+00:00,61284.4,64210.0,60816.07,63513.85,19600.090229615384,493620,62791.1291
2024-04-19 00:00:00+00:00,63499.5,65501.0,59573.32,63848.37,29526.060603527425,754969,63470.0901
2024-04-20 00:00:00+00:00,63846.0,65465.0,63121.15,64968.87,8034.73000691246,338677,64393.4803
2024-04-21 00:00:00+00:00,64993.8,65756.0,64250.0,64952.92,6317.031909871909,256373,64954.2161
2024-04-22 00:00:00+00:00,64953.0,68158.0,64520.0,66859.17,14674.208393758543,384705,66153.6475
2024-04-23 00:00:00+00:00,66831.4,67253.0,65807.0,66414.16,11216.318416991891,356444,66532.5241
2024-04-24 00:00:00+00:00,66419.8,67153.0,63542.56,64255.78,18390.331962421373,461978,65202.5357
2024-04-25 00:00:00+00:00,64255.77,65381.0,62743.5,64484.44,16609.340525686952,393349,64093.9909
2024-04-26 00:00:00+00:00,64489.1,64839.0,63287.76,63742.39,12487.760915875097,329087,64044.727
2024-04-27 00:00:00+00:00,63750.8,64029.0,62389.0,63425.0,7688.4621976635235,261235,63037.6848
2024-04-28 00:00:00+00:00,63425.1,64470.0,62743.81,63108.94,5551.1416021712785,221386,63609.2407
2024-04-29 00:00:00+00:00,63114.1,64304.0,61741.01,63844.85,13377.822500071163,352229,62745.9558
2024-04-30 00:00:00+00:00,63822.1,64800.0,59040.3,60622.1,26998.48751629146,592807,61053.0543
2024-05-01 00:00:00+00:00,60610.0,60991.0,56378.0,58265.59,36306.16835997113,818856,57898.2558
2024-05-02 00:00:00+00:00,58267.81,59767.0,56903.79,59071.89,18350.770952150266,504135,58551.988
2024-05-03 00:00:00+00:00,59113.2,63444.0,58821.05,62913.03,22588.06498860277,524815,61132.9655
2024-05-04 00:00:00+00:00,62925.8,64644.0,62550.4,63902.88,9341.29545499236,278892,63518.2417
2024-05-05 00:00:00+00:00,63898.0,64801.0,62908.34,64023.45,6410.308083120016,273052,63845.4607
2024-05-06 00:00:00+00:00,64067.5,65628.0,62704.48,63162.24,15014.69468358998,405905,63824.4851
2024-05-07 00:00:00+00:00,63161.7,64480.0,62252.64,62315.76,11742.36228945821,327075,63429.3836
2024-05-08 00:00:00+00:00,62325.0,63112.0,60851.04,61169.53,9857.802772441306,349677,62125.3084
2024-05-09 00:00:00+00:00,61172.1,63529.0,60601.6,63073.57,10679.227749370395,309101,61904.4023
2024-05-10 00:00:00+00:00,63052.0,63612.0,60150.0,60787.47,15163.250328231863,386107,61550.7498
2024-05-11 00:00:00+00:00,60790.8,61588.0,60450.13,60805.0,3789.3654638304683,193373,60940.4341
2024-05-12 00:00:00+00:00,60805.0,61962.0,60576.05,61453.02,3792.766457371365,204346,61245.6893
2024-05-13 00:00:00+00:00,61444.6,63540.0,60738.51,62932.37,11541.77888872016,384930,62522.5301
2024-05-14 00:00:00+00:00,62910.0,63175.0,61000.0,61539.84,16135.62462599838,434473,62078.6866
2024-05-15 00:00:00+00:00,61539.7,66500.0,61299.57,66244.69,27716.98672330425,664184,64615.114
2024-05-16 00:00:00+00:00,66233.1,66799.0,64557.0,65252.18,15424.821354775437,462993,65754.746
2024-05-17 00:00:00+00:00,65228.4,67618.0,65113.46,67046.33,14778.8951649091,398826,66576.1514
2024-05-18 00:00:00+00:00,67043.6,67473.0,66598.0,66923.87,4637.99978324156,235241,66974.7154
2024-05-19 00:00:00+00:00,66920.1,67984.0,65852.02,66262.4,4912.141236761148,240980,66864.232
2024-05-20 00:00:00+00:00,66262.5,71560.9,66057.03,71432.17,25837.14890898711,615890,68756.982
2024-05-21 00:00:00+00:00,71432.16,71980.0,69146.01,70145.1,19826.247984224698,604460,70560.5782
2024-05-22 00:00:00+00:00,70145.1,70668.0,68725.2,69109.93,14277.429019659008,447442,69748.2165
2024-05-23 00:00:00+00:00,69144.1,70500.0,66250.0,67940.45,19011.497148756054,511572,68230.3722
2024-05-24 00:00:00+00:00,67947.0,69308.0,66587.91,68547.8,12804.68779944892,389308,68161.1374
2024-05-25 00:00:00+00:00,68541.0,69635.0,68487.44,69289.67,3607.6377056903534,193911,69031.9205
2024-05-26 00:00:00+00:00,69278.7,69588.0,67971.1,68473.72,2949.5081756000036,187333,68887.4445
2024-05-27 00:00:00+00:00,68474.4,70679.0,68210.12,69368.72,7834.055005983865,279376,69475.1187
2024-05-28 00:00:00+00:00,69377.8,69597.0,67194.59,68321.98,14590.479766482238,385943,68146.7215
2024-05-29 00:00:00+00:00,68325.0,68971.0,67081.66,67569.45,11508.583914956238,402522,67787.6599
2024-05-30 00:00:00+00:00,67575.4,69550.0,67092.91,68338.58,14621.039771766613,419635,68433.2896
2024-05-31 00:00:00+00:00,68365.0,69028.0,66584.47,67472.41,12714.239392585478,401434,67687.9893
2024-06-01 00:00:00+00:00,67498.1,67890.0,67371.28,67719.29,2453.8330691899255,167543,67659.7886
2024-06-02 00:00:00+00:00,67717.2,68444.0,67260.0,67735.52,3849.759698749966,180700,67837.2387
2024-06-03 00:00:00+00:00,67731.14,70295.78,67568.0,68791.0,14723.958852528283,368062,69164.4341
2024-06-04 00:00:00+00:00,68800.0,71108.9,68542.37,70542.32,21220.116937563525,417567,70132.8586
2024-06-05 00:00:00+00:00,70558.7,71804.13,70356.49,71121.11,13144.144468488717,387983,71104.6182
2024-06-06 00:00:00+00:00,71116.3,71651.0,70093.98,70773.64,9799.946710421866,321355,70997.481
2024-06-07 00:00:00+00:00,70752.1,71974.04,68298.55,69394.0,18017.677623827018,477279,70253.7138
2024-06-08 00:00:00+00:00,69317.1,69618.0,69126.22,69304.05,3361.942778500353,193752,69370.2121
2024-06-09 00:00:00+00:00,69291.5,69848.94,69101.0,69649.9,2732.338929500212,163066,69523.0865
2024-06-10 00:00:00+00:00,69649.9,70187.53,69141.51,69497.73,7800.330256482236,266440,69630.5247
2024-06-11 00:00:00+00:00,69522.2,69558.7,66018.69,67316.53,21178.763949751163,573310,67339.8748
2024-06-12 00:00:00+00:00,67330.0,70037.0,66883.32,68248.6,20072.119167737404,536799,68667.2719
2024-06-13 00:00:00+00:00,68248.59,68474.49,66200.0,66756.5,13688.22604530725,457648,67212.5178
2024-06-14 00:00:00+00:00,66776.0,67370.0,65005.0,66004.39,14036.651848974416,429427,66106.6314
2024-06-15 00:00:00+00:00,65992.1,66442.0,65794.7,66192.0,2596.392308640016,194286,66165.259
2024-06-16 00:00:00+00:00,66198.1,66947.0,65999.0,66628.75,2936.762575739947,171969,66515.0692
2024-06-17 00:00:00+00:00,66630.0,67302.0,65050.0,66481.81,16345.443449501932,382537,66232.9346
2024-06-18 00:00:00+00:00,66487.7,66623.0,64010.01,65152.8,19988.966579363736,572516,65041.9006
2024-06-19 00:00:00+00:00,65169.7,65820.0,64635.48,64943.79,6315.240569602347,303055,65155.7053
2024-06-20 00:00:00+00:00,64949.1,66585.0,64500.0,64840.88,11796.052707424084,374516,65309.6755
2024-06-21 00:00:00+00:00,64833.3,65196.0,63300.93,64087.9,12112.126403724447,414117,63991.2
2024-06-22 00:00:00+00:00,64088.0,64613.0,63910.01,64235.01,3181.7524686099146,174672,64316.0119
2024-06-23 00:00:00+00:00,64253.0,64618.0,63125.75,63171.43,3176.9550407601346,192996,63991.5764
2024-06-24 00:00:00+00:00,63169.36,63461.0,58414.28,60263.0,28056.30550254586,762779,60892.3847
2024-06-25 00:00:00+00:00,60297.1,62470.0,60217.36,61789.71,18289.52464370195,450097,61432.0707
2024-06-26 00:00:00+00:00,61794.1,62558.0,60656.8,60815.1,13088.536382955564,391066,61298.9751
2024-06-27 00:00:00+00:00,60815.2,62499.0,60546.94,61615.39,12724.378121728556,361101,61436.7825
2024-06-28 00:00:00+00:00,61617.1,62295.0,59868.0,60313.35,13141.524940790041,409739,60958.8833
2024-06-29 00:00:00+00:00,60319.6,61352.0,60273.8,60860.0,4492.243227451966,219048,60868.3111
2024-06-30 00:00:00+00:00,60860.0,63131.0,60611.01,62668.26,5696.332467431378,269092,61746.0853
2024-07-01 00:00:00+00:00,62680.4,63911.0,62448.46,62830.13,14426.163916093907,394680,63163.0605
2024-07-02 00:00:00+00:00,62830.94,63331.0,61000.0,62040.22,12224.288178081297,342946,62304.5316
2024-07-03 00:00:00+00:00,62020.0,62386.0,59332.76,60145.01,14682.34715963025,474547,60369.7867
2024-07-04 00:00:00+00:00,60146.6,60550.0,56709.73,57042.14,23071.22674860309,656002,58033.4411
2024-07-05 00:00:00+00:00,57031.4,57615.0,53219.0,56639.43,35152.88896839365,859610,55649.8024
2024-07-06 00:00:00+00:00,56650.1,58538.0,56020.32,58244.75,8930.475579201466,342352,57180.5703
2024-07-07 00:00:00+00:00,58234.9,58563.0,55717.23,55854.09,7225.658438742464,302969,57230.6403
2024-07-08 00:00:00+00:00,55845.4,58350.0,54278.93,56699.3,23020.714850126384,663440,56154.845
2024-07-09 00:00:00+00:00,56699.3,58422.0,56276.37,58047.86,14464.901770290473,464244,57512.0201
2024-07-10 00:00:00+00:00,58001.6,59606.0,57154.1,57712.59,14095.296974441448,467148,58152.8965
2024-07-11 00:00:00+00:00,57742.1,59654.0,57036.41,57340.77,14326.025154958345,502430,58138.0227
2024-07-12 00:00:00+00:00,57350.0,58653.0,56538.33,57909.03,12770.950487011007,476998,57616.6817
2024-07-13 00:00:00+00:00,57911.5,60063.0,57770.92,59224.58,5857.246038272242,244190,58742.1635
2024-07-14 00:00:00+00:00,59224.58,61535.0,59209.2,60808.42,8695.192284601419,295236,60222.3499
2024-07-15 00:00:00+00:00,60810.0,65014.0,60666.59,64757.16,24915.285135138758,641830,63075.5059
2024-07-16 00:00:00+00:00,64764.3,65488.0,62410.33,65088.99,18695.642293493634,625283,64234.3077
2024-07-17 00:00:00+00:00,65077.1,66180.0,63853.1,64085.81,13094.35626413802,631346,64937.3232
2024-07-18 00:00:00+00:00,64120.1,65200.0,63222.6,63982.86,9745.05126899299,423590,64112.9901
2024-07-19 00:00:00+00:00,63960.7,67504.22,63289.15,66707.61,18233.872945320993,601035,65790.1313
2024-07-20 00:00:00+00:00,66708.9,67694.0,66271.0,67163.83,5976.406493971239,352916,66943.8464
2024-07-21 00:00:00+00:00,67166.1,68479.0,65820.18,68181.28,8257.183857072176,442513,67303.6606
2024-07-22 00:00:00+00:00,68137.2,68560.0,66569.42,67558.22,13916.336665492538,541369,67626.6658
2024-07-23 00:00:00+00:00,67595.2,67906.0,65444.3,65939.24,13878.06752197512,577380,66409.2504
2024-07-24 00:00:00+00:00,65900.8,67241.0,65090.61,65366.4,9997.394193752847,464929,66096.4642
2024-07-25 00:00:00+00:00,65503.0,66241.0,63412.46,65795.42,13300.934734938068,609851,64560.3474
2024-07-26 00:00:00+00:00,65794.2,68333.0,65705.6,67924.08,12395.841364782367,578071,67346.2391
2024-07-27 00:00:00+00:00,67914.7,69529.0,66624.3,67899.41,14034.384472971135,572278,68124.6997
2024-07-28 00:00:00+00:00,67912.9,68443.0,67021.8,68244.3,4645.989473308362,537696,67815.6151
2024-07-29 00:00:00+00:00,68250.0,70162.0,66400.01,66771.45,17576.558153538645,915778,68332.3065
2024-07-30 00:00:00+00:00,66755.4,67179.0,65283.68,66169.68,11131.772096735582,486836,66209.1662
2024-07-31 00:00:00+00:00,66175.1,66947.0,64500.0,64609.62,11041.132536383207,481921,65850.7194
2024-08-01 00:00:00+00:00,64638.1,65720.0,62212.81,65288.18,19436.30784717,691516,63765.9942
2024-08-02 00:00:00+00:00,65462.0,65668.0,61150.0,61418.06,19180.852730612307,714338,63432.3295
2024-08-03 00:00:00+00:00,61410.0,62260.0,59819.13,60674.93,11400.965616023303,473600,60946.3767
2024-08-04 00:00:00+00:00,60688.6,61213.0,57123.0,58130.95,12979.357049018508,543365,59162.9744
2024-08-05 00:00:00+00:00,58103.1,58344.0,49050.01,54029.12,76954.21833159344,2131923,53020.4394
2024-08-06 00:00:00+00:00,54037.9,57207.0,53965.57,56048.08,21200.509671329637,767877,55962.3967
2024-08-07 00:00:00+00:00,56048.07,57833.0,54556.5,55148.1,17584.489229751955,688524,56158.613
2024-08-08 00:00:00+00:00,55144.14,62770.0,54737.32,61705.58,25703.084427459315,746627,58930.1864
2024-08-09 00:00:00+00:00,61704.05,61809.0,59552.46,60862.13,15441.16129496134,554071,60622.9991
2024-08-10 00:00:00+00:00,60859.9,61535.0,60255.61,60935.02,4072.180394310697,285877,60796.9749
2024-08-11 00:00:00+00:00,60951.8,61916.0,58312.63,58722.49,7229.82173128255,353069,59910.8266
2024-08-12 00:00:00+00:00,58816.0,60764.0,57653.31,59358.78,14679.667887531443,608892,59123.0231
2024-08-13 00:00:00+00:00,59359.5,61635.0,58402.01,60603.19,14090.427734036131,512345,60113.6468
2024-08-14 00:00:00+00:00,60600.1,61898.0,58453.56,58690.62,16068.132437005446,513468,60003.8133
2024-08-15 00:00:00+00:00,58693.7,59909.0,56117.7,57543.61,17870.155616311316,614306,58254.0495
2024-08-16 00:00:00+00:00,57543.57,59905.0,57096.56,58888.99,13998.514233815686,479806,58598.1231
2024-08-17 00:00:00+00:00,58895.6,59800.0,58803.45,59497.49,3375.598654760669,225594,59302.6687
2024-08-18 00:00:00+00:00,59473.4,60313.0,58422.0,58466.5,5635.251630860595,258763,59660.1994
2024-08-19 00:00:00+00:00,58466.5,59700.0,57820.0,59452.67,10140.854179935173,380930,58675.2668
2024-08-20 00:00:00+00:00,59493.7,61472.0,58571.96,59017.59,14259.3192599301,509760,60015.6116
2024-08-21 00:00:00+00:00,59017.59,61898.0,58793.89,61163.28,16511.424216527652,456808,60311.97
2024-08-22 00:00:00+00:00,61179.8,61467.0,59750.0,60383.29,11537.926427695276,426178,60674.45
2024-08-23 00:00:00+00:00,60391.1,65074.0,60343.2,64087.4,21733.658387375428,628447,62505.0701
2024-08-24 00:00:00+00:00,64087.5,64609.0,63564.22,64179.63,6231.75926651095,306040,64096.0641
2024-08-25 00:00:00+00:00,64176.1,65200.0,63793.74,64251.93,4954.719307530248,238206,64282.0876
2024-08-26 00:00:00+00:00,64288.1,64579.0,62806.8,62966.0,12256.332805385944,372800,63576.8642
2024-08-27 00:00:00+00:00,62851.1,63307.0,58009.6,59439.64,17668.880767997412,534411,61143.1985
2024-08-28 00:00:00+00:00,59458.0,60330.0,57851.62,59045.88,12730.966862985191,542368,59182.1953
2024-08-29 00:00:00+00:00,59025.6,61290.0,58717.4,59385.5,13390.994139785862,478625,60005.8027
2024-08-30 00:00:00+00:00,59385.5,60102.0,57700.0,59112.77,12801.433110229189,491248,58866.0364
2024-08-31 00:00:00+00:00,59110.0,59622.0,58736.9,58968.37,2737.2740956604825,245342,59144.5901
2024-09-01 00:00:00+00:00,58968.37,59236.0,57200.0,57299.0,7421.114477814753,358182,58117.7048
2024-09-02 00:00:00+00:00,57318.5,59588.0,57119.01,59139.83,6932.6479858029015,291108,58278.8385
2024-09-03 00:00:00+00:00,59305.0,59976.0,57394.49,57468.84,10681.679466690335,325061,58209.4995
2024-09-04 00:00:00+00:00,57482.4,58632.0,55555.0,57971.0,18103.70367437131,500872,57156.1194
2024-09-05 00:00:00+00:00,57970.1,58451.0,55601.5,56156.82,16459.691040708483,441328,56658.0437
2024-09-06 00:00:00+00:00,56163.9,57123.0,52530.0,53950.01,24644.355583965902,664279,54653.1227
2024-09-07 00:00:00+00:00,53948.3,55084.0,53733.1,54156.33,5599.344510441847,287982,54293.2412
2024-09-08 00:00:00+00:00,54146.5,55448.0,53623.95,54881.11,5724.479945091327,274505,54439.3713
2024-09-09 00:00:00+00:00,54856.9,58180.0,54565.56,57053.9,13946.304867186069,450409,56050.795
2024-09-10 00:00:00+00:00,57062.7,58136.0,56377.76,57645.59,7933.797438274136,380266,57172.4231
2024-09-11 00:00:00+00:00,57630.0,58104.0,55534.41,57352.79,14972.725579153224,510221,56837.3009
2024-09-12 00:00:00+00:00,57350.7,58652.0,57339.0,58287.0,2188.9460236599507,45013,58108.6112
2024-09-13 00:00:00+00:00,58133.4,60730.0,57658.3,60581.0,4137.086139771104,55866,59062.8841
2024-09-14 00:00:00+00:00,60581.1,60713.0,59478.3,60000.1,1340.1307840898917,29119,60094.7191
2024-09-15 00:00:00+00:00,60000.2,60525.0,58679.1,59135.1,1742.5502641299147,33915,59767.8577
2024-09-16 00:00:00+00:00,59135.1,59336.0,57488.7,58342.0,2013.731861909849,44098,58291.6793
2024-09-17 00:00:00+00:00,58209.76,61373.41,57619.9,60317.2,15177.336311951896,445136,60032.5554
2024-09-18 00:00:00+00:00,60317.1,61875.0,59164.6,61853.0,14828.24056214259,474230,60321.589
2024-09-19 00:00:00+00:00,61853.0,63950.0,61569.16,62960.14,18538.10556177919,579391,62832.5107
2024-09-20 00:00:00+00:00,62922.2,64200.0,62340.0,63210.69,13348.426928740102,494549,63205.1592
2024-09-21 00:00:00+00:00,63210.3,63614.0,62755.0,63362.74,3930.2605826512345,218878,63131.6906
2024-09-22 00:00:00+00:00,63376.1,64093.0,62380.55,63577.66,5689.961209742116,248565,63059.5485
2024-09-23 00:00:00+00:00,63615.2,64842.0,62566.28,63338.87,10142.376606534242,372795,63596.8469
2024-09-24 00:00:00+00:00,63338.85,64775.0,62689.15,64272.93,11178.598893869284,457297,63631.2534
2024-09-25 00:00:00+00:00,64272.93,64888.0,62917.4,63130.89,7774.562229972608,359778,63690.8662
2024-09-26 00:00:00+00:00,63139.2,65888.0,62652.99,65177.21,16007.952402671694,496597,64755.9523
2024-09-27 00:00:00+00:00,65179.3,66587.0,64827.85,65789.0,11747.786235480728,392339,65778.4561
2024-09-28 00:00:00+00:00,65788.8,66410.0,65400.0,65858.99,3289.4598000003825,193506,65773.3913
2024-09-29 00:00:00+00:00,65862.7,66193.0,65433.29,65600.01,3350.2092215804673,168231,65740.3601
2024-09-30 00:00:00+00:00,65600.01,65759.0,62833.95,63301.25,13459.538343779934,412696,63973.0907
2024-10-01 00:00:00+00:00,63305.52,64217.0,60150.89,60790.0,19449.702597201,552553,62260.412
